FlightScheduleID,StaffID,WorkingHours,CheckIn,CheckOut
FS0202,S0003,10,25/8/2025 6:45,25/8/2025 16:45
FS0202,S0004,1,11/1/2025 17:41,11/1/2025 18:41
FS0202,S0005,6,21/2/2024 15:35,21/2/2024 21:35
FS0202,S0006,7,1/12/2023 0:27,1/12/2023 7:27
FS0202,S0007,10,15/2/2025 0:38,15/2/2025 10:38
FS0202,S0008,6,23/6/2025 7:53,23/6/2025 13:53
FS0202,S0009,8,8/1/2025 14:10,8/1/2025 22:10
FS0202,S0010,2,12/6/2024 0:26,12/6/2024 2:26
FS0202,S0011,4,12/1/2025 17:17,12/1/2025 21:17
FS0202,S0012,9,2/1/2025 13:30,2/1/2025 22:30
FS0202,S0013,6,11/11/2025 11:00,11/11/2025 17:00
FS0202,S0014,9,21/9/2024 22:29,22/9/2024 7:29
FS0202,S0015,10,7/1/2025 7:28,7/1/2025 17:28
FS0202,S0016,4,27/5/2024 22:01,28/5/2024 2:01
FS0202,S0017,5,17/11/2025 2:19,17/11/2025 7:19
FS0202,S0018,10,29/1/2024 21:22,30/1/2024 7:22
FS0202,S0019,5,31/10/2025 5:24,31/10/2025 10:24
FS0202,S0020,6,13/5/2025 5:44,13/5/2025 11:44
FS0203,S0001,6,8/7/2025 21:26,9/7/2025 3:26
FS0203,S0002,9,3/10/2025 4:46,3/10/2025 13:46
FS0203,S0003,4,29/11/2023 6:55,29/11/2023 10:55
FS0203,S0004,1,16/7/2024 23:31,17/7/2024 0:31
FS0203,S0005,5,10/1/2024 20:51,11/1/2024 1:51
FS0203,S0006,6,2/3/2025 7:07,2/3/2025 13:07
FS0203,S0007,4,3/4/2024 4:12,3/4/2024 8:12
FS0203,S0008,10,12/6/2024 2:03,12/6/2024 12:03
FS0203,S0009,1,7/4/2024 22:58,7/4/2024 23:58
FS0203,S0010,1,11/12/2025 3:11,11/12/2025 4:11
FS0203,S0011,10,1/11/2023 9:50,1/11/2023 19:50
FS0203,S0012,7,23/10/2023 14:47,23/10/2023 21:47
FS0203,S0013,3,17/9/2023 22:08,18/9/2023 1:08
FS0203,S0014,6,7/9/2024 20:05,8/9/2024 2:05
FS0203,S0015,7,2/12/2025 11:27,2/12/2025 18:27
FS0203,S0016,3,27/6/2025 13:52,27/6/2025 16:52
FS0203,S0017,1,26/6/2025 1:01,26/6/2025 2:01
FS0203,S0018,6,26/1/2025 20:50,27/1/2025 2:50
FS0203,S0019,6,14/8/2025 5:27,14/8/2025 11:27
FS0203,S0020,7,23/12/2024 8:17,23/12/2024 15:17
FS0204,S0001,7,24/9/2023 21:49,25/9/2023 4:49
FS0204,S0002,3,14/4/2025 5:13,14/4/2025 8:13
FS0204,S0003,10,4/1/2024 19:05,5/1/2024 5:05
FS0204,S0004,3,19/11/2023 15:41,19/11/2023 18:41
FS0204,S0005,6,11/9/2024 3:15,11/9/2024 9:15
FS0204,S0006,5,10/8/2024 5:22,10/8/2024 10:22
FS0204,S0007,7,18/8/2025 12:12,18/8/2025 19:12
FS0204,S0008,7,28/4/2025 10:24,28/4/2025 17:24
FS0204,S0009,3,27/11/2025 3:00,27/11/2025 6:00
FS0204,S0010,1,12/9/2025 16:51,12/9/2025 17:51
FS0204,S0011,6,30/3/2025 19:23,31/3/2025 1:23
FS0204,S0012,5,22/4/2025 0:17,22/4/2025 5:17
FS0204,S0013,4,7/4/2024 16:40,7/4/2024 20:40
FS0204,S0014,1,14/11/2025 22:52,14/11/2025 23:52
FS0204,S0015,7,17/9/2023 1:05,17/9/2023 8:05
FS0204,S0016,5,26/4/2024 5:03,26/4/2024 10:03
FS0204,S0017,5,25/9/2023 9:21,25/9/2023 14:21
FS0204,S0018,6,30/4/2025 15:48,30/4/2025 21:48
FS0204,S0019,5,24/11/2023 3:00,24/11/2023 8:00
FS0204,S0020,3,23/9/2024 8:41,23/9/2024 11:41
FS0205,S0001,6,27/7/2025 20:34,28/7/2025 2:34
FS0205,S0002,1,29/1/2025 22:34,29/1/2025 23:34
FS0205,S0003,10,14/7/2025 15:24,15/7/2025 1:24
FS0205,S0004,6,5/12/2024 18:40,6/12/2024 0:40
FS0205,S0005,10,29/3/2025 22:30,30/3/2025 8:30
FS0205,S0006,5,16/12/2024 4:32,16/12/2024 9:32
FS0205,S0007,9,2/7/2024 4:17,2/7/2024 13:17
FS0205,S0008,6,16/4/2025 0:26,16/4/2025 6:26
FS0205,S0009,5,29/1/2024 10:14,29/1/2024 15:14
FS0205,S0010,10,6/1/2024 17:48,7/1/2024 3:48
FS0205,S0011,1,6/5/2025 1:31,6/5/2025 2:31
FS0205,S0012,8,1/2/2025 1:55,1/2/2025 9:55
FS0205,S0013,5,29/10/2025 17:38,29/10/2025 22:38
FS0205,S0014,2,9/9/2024 3:00,9/9/2024 5:00
FS0205,S0015,2,15/12/2023 4:32,15/12/2023 6:32
FS0205,S0016,10,21/7/2024 4:52,21/7/2024 14:52
FS0205,S0017,8,10/9/2024 12:45,10/9/2024 20:45
FS0205,S0018,4,25/7/2024 13:50,25/7/2024 17:50
FS0205,S0019,9,16/11/2025 3:43,16/11/2025 12:43
FS0205,S0020,8,15/6/2024 17:11,16/6/2024 1:11
FS0206,S0001,3,24/4/2025 1:15,24/4/2025 4:15
FS0206,S0002,8,12/12/2025 22:42,13/12/2025 6:42
FS0206,S0003,6,18/9/2024 1:31,18/9/2024 7:31
FS0206,S0004,5,16/12/2025 20:06,17/12/2025 1:06
FS0206,S0005,5,4/3/2024 1:15,4/3/2024 6:15
FS0206,S0006,9,2/1/2024 10:42,2/1/2024 19:42
FS0206,S0007,10,17/9/2023 16:45,18/9/2023 2:45
FS0206,S0008,6,8/1/2025 19:09,9/1/2025 1:09
FS0206,S0009,8,5/10/2025 18:53,6/10/2025 2:53
FS0206,S0010,6,29/12/2023 19:49,30/12/2023 1:49
FS0206,S0011,7,27/8/2025 5:41,27/8/2025 12:41
FS0206,S0012,8,31/1/2025 22:06,1/2/2025 6:06
FS0206,S0013,3,21/11/2024 21:16,22/11/2024 0:16
FS0206,S0014,5,1/5/2024 8:09,1/5/2024 13:09
FS0206,S0015,2,24/6/2024 21:44,24/6/2024 23:44
FS0206,S0016,2,10/3/2025 2:38,10/3/2025 4:38
FS0206,S0017,5,1/12/2023 21:58,2/12/2023 2:58
FS0206,S0018,3,18/4/2025 8:54,18/4/2025 11:54
FS0206,S0019,9,29/3/2024 9:47,29/3/2024 18:47
FS0206,S0020,5,20/11/2024 22:27,21/11/2024 3:27
FS0207,S0001,3,28/4/2025 11:37,28/4/2025 14:37
FS0207,S0002,9,27/7/2024 2:18,27/7/2024 11:18
FS0207,S0003,1,22/5/2025 16:56,22/5/2025 17:56
FS0207,S0004,9,15/5/2025 22:22,16/5/2025 7:22
FS0207,S0005,10,5/2/2025 5:17,5/2/2025 15:17
FS0207,S0006,10,13/4/2024 10:15,13/4/2024 20:15
FS0207,S0007,10,29/7/2025 14:18,30/7/2025 0:18
FS0207,S0008,1,25/6/2024 12:07,25/6/2024 13:07
FS0207,S0009,5,6/12/2024 10:59,6/12/2024 15:59
FS0207,S0010,10,30/9/2024 2:25,30/9/2024 12:25
FS0207,S0011,8,3/5/2024 17:20,4/5/2024 1:20
FS0207,S0012,4,3/11/2025 14:20,3/11/2025 18:20
FS0207,S0013,4,3/11/2024 23:10,4/11/2024 3:10
FS0207,S0014,3,8/9/2024 8:17,8/9/2024 11:17
FS0207,S0015,3,21/9/2025 22:48,22/9/2025 1:48
FS0207,S0016,4,17/11/2025 10:39,17/11/2025 14:39
FS0207,S0017,2,2/9/2025 16:01,2/9/2025 18:01
FS0207,S0018,4,12/1/2024 5:35,12/1/2024 9:35
FS0207,S0019,6,12/1/2024 2:16,12/1/2024 8:16
FS0207,S0020,6,10/3/2024 7:32,10/3/2024 13:32
FS0208,S0001,7,22/5/2024 19:37,23/5/2024 2:37
FS0208,S0002,8,27/11/2023 3:06,27/11/2023 11:06
FS0208,S0003,4,11/10/2025 4:42,11/10/2025 8:42
FS0208,S0004,1,10/3/2024 15:17,10/3/2024 16:17
FS0208,S0005,1,13/12/2025 21:00,13/12/2025 22:00
FS0208,S0006,10,23/3/2024 0:31,23/3/2024 10:31
FS0208,S0007,9,17/1/2025 20:40,18/1/2025 5:40
FS0208,S0008,6,17/12/2025 20:31,18/12/2025 2:31
FS0208,S0009,4,24/9/2025 20:51,25/9/2025 0:51
FS0208,S0010,8,29/12/2023 8:34,29/12/2023 16:34
FS0208,S0011,2,20/1/2025 22:47,21/1/2025 0:47
FS0208,S0012,7,2/8/2024 7:55,2/8/2024 14:55
FS0208,S0013,1,2/12/2023 4:13,2/12/2023 5:13
FS0208,S0014,2,1/9/2025 19:51,1/9/2025 21:51
FS0208,S0015,4,30/9/2023 15:38,30/9/2023 19:38
FS0208,S0016,1,3/2/2024 14:58,3/2/2024 15:58
FS0208,S0017,2,15/7/2024 16:30,15/7/2024 18:30
FS0208,S0018,4,6/1/2025 6:01,6/1/2025 10:01
FS0208,S0019,8,15/4/2024 12:27,15/4/2024 20:27
FS0208,S0020,6,26/8/2024 9:51,26/8/2024 15:51
FS0209,S0001,1,2/4/2024 4:40,2/4/2024 5:40
FS0209,S0002,10,16/8/2025 5:27,16/8/2025 15:27
FS0209,S0003,9,28/11/2024 6:41,28/11/2024 15:41
FS0209,S0004,2,12/10/2023 11:09,12/10/2023 13:09
FS0209,S0005,1,15/9/2023 22:51,15/9/2023 23:51
FS0209,S0006,3,24/9/2024 5:30,24/9/2024 8:30
FS0209,S0007,5,22/9/2023 15:01,22/9/2023 20:01
FS0209,S0008,9,31/3/2025 18:49,1/4/2025 3:49
FS0209,S0009,4,14/10/2023 23:36,15/10/2023 3:36
FS0209,S0010,1,10/12/2023 1:36,10/12/2023 2:36
FS0209,S0011,3,2/6/2024 0:29,2/6/2024 3:29
FS0209,S0012,2,7/12/2024 19:52,7/12/2024 21:52
FS0209,S0013,10,11/11/2023 19:41,12/11/2023 5:41
FS0209,S0014,7,21/4/2025 3:28,21/4/2025 10:28
FS0209,S0015,10,5/12/2024 14:33,6/12/2024 0:33
FS0209,S0016,4,23/2/2024 3:23,23/2/2024 7:23
FS0209,S0017,10,29/3/2025 12:50,29/3/2025 22:50
FS0209,S0018,7,8/5/2025 2:50,8/5/2025 9:50
FS0209,S0019,7,11/9/2025 16:51,11/9/2025 23:51
FS0209,S0020,2,11/10/2025 14:32,11/10/2025 16:32
FS0210,S0001,10,2/12/2024 5:00,2/12/2024 15:00
FS0210,S0002,8,24/2/2025 11:50,24/2/2025 19:50
FS0210,S0003,2,22/12/2023 3:30,22/12/2023 5:30
FS0210,S0004,1,22/1/2025 2:02,22/1/2025 3:02
FS0210,S0005,1,6/10/2024 22:39,6/10/2024 23:39
FS0210,S0006,5,13/3/2025 1:47,13/3/2025 6:47
FS0210,S0007,7,6/7/2025 10:14,6/7/2025 17:14
FS0210,S0008,3,6/1/2025 3:16,6/1/2025 6:16
FS0210,S0009,9,27/11/2024 4:25,27/11/2024 13:25
FS0210,S0010,10,31/8/2024 15:01,1/9/2024 1:01
FS0210,S0011,9,30/6/2024 5:10,30/6/2024 14:10
FS0210,S0012,1,8/9/2024 1:16,8/9/2024 2:16
FS0210,S0013,2,20/7/2025 7:21,20/7/2025 9:21
FS0210,S0014,3,19/4/2025 16:35,19/4/2025 19:35
FS0210,S0015,5,18/11/2025 13:33,18/11/2025 18:33
FS0210,S0016,2,29/4/2024 12:11,29/4/2024 14:11
FS0210,S0017,9,5/9/2024 2:16,5/9/2024 11:16
FS0210,S0018,10,21/1/2025 13:12,21/1/2025 23:12
FS0210,S0019,6,13/1/2024 20:19,14/1/2024 2:19
FS0210,S0020,9,3/5/2024 14:30,3/5/2024 23:30
FS0211,S0001,1,25/9/2024 9:36,25/9/2024 10:36
FS0211,S0002,7,29/4/2025 22:08,30/4/2025 5:08
FS0211,S0003,8,3/10/2023 20:00,4/10/2023 4:00
FS0211,S0004,2,8/9/2025 5:21,8/9/2025 7:21
FS0211,S0005,4,1/5/2025 2:25,1/5/2025 6:25
FS0211,S0006,6,8/9/2025 5:01,8/9/2025 11:01
FS0211,S0007,1,25/11/2024 19:00,25/11/2024 20:00
FS0211,S0008,9,12/1/2025 10:44,12/1/2025 19:44
FS0211,S0009,10,16/4/2024 15:15,17/4/2024 1:15
FS0211,S0010,9,20/3/2024 16:22,21/3/2024 1:22
FS0211,S0011,10,12/5/2025 1:28,12/5/2025 11:28
FS0211,S0012,1,3/2/2025 4:29,3/2/2025 5:29
FS0211,S0013,5,14/5/2025 4:50,14/5/2025 9:50
FS0211,S0014,6,7/11/2023 22:06,8/11/2023 4:06
FS0211,S0015,1,14/2/2024 8:38,14/2/2024 9:38
FS0211,S0016,8,7/12/2023 16:13,8/12/2023 0:13
FS0211,S0017,9,19/4/2024 20:39,20/4/2024 5:39
FS0211,S0018,10,30/10/2025 14:48,31/10/2025 0:48
FS0211,S0019,9,26/1/2024 6:41,26/1/2024 15:41
FS0211,S0020,8,9/2/2024 17:26,10/2/2024 1:26
FS0212,S0001,7,8/6/2025 5:35,8/6/2025 12:35
FS0212,S0002,3,10/8/2024 20:32,10/8/2024 23:32
FS0212,S0003,2,4/8/2024 0:41,4/8/2024 2:41
FS0212,S0004,5,12/8/2025 2:43,12/8/2025 7:43
FS0212,S0005,1,14/11/2023 3:58,14/11/2023 4:58
FS0212,S0006,1,30/1/2025 19:24,30/1/2025 20:24
FS0212,S0007,1,28/2/2025 17:24,28/2/2025 18:24
FS0212,S0008,1,25/3/2025 17:43,25/3/2025 18:43
FS0212,S0009,4,3/8/2025 4:28,3/8/2025 8:28
FS0212,S0010,4,28/7/2025 4:36,28/7/2025 8:36
FS0212,S0011,9,24/2/2024 16:12,25/2/2024 1:12
FS0212,S0012,10,11/4/2025 21:34,12/4/2025 7:34
FS0212,S0013,4,27/7/2025 12:38,27/7/2025 16:38
FS0212,S0014,4,9/4/2025 3:21,9/4/2025 7:21
FS0212,S0015,1,22/11/2024 17:43,22/11/2024 18:43
FS0212,S0016,5,13/8/2025 2:34,13/8/2025 7:34
FS0212,S0017,10,27/3/2025 19:14,28/3/2025 5:14
FS0212,S0018,8,6/4/2025 7:15,6/4/2025 15:15
FS0212,S0019,9,24/5/2024 10:38,24/5/2024 19:38
FS0212,S0020,7,18/7/2025 23:16,19/7/2025 6:16
FS0213,S0001,8,4/2/2025 14:36,4/2/2025 22:36
FS0213,S0002,1,19/4/2025 4:38,19/4/2025 5:38
FS0213,S0003,5,17/4/2024 20:42,18/4/2024 1:42
FS0213,S0004,9,20/12/2024 15:13,21/12/2024 0:13
FS0213,S0005,4,23/7/2024 9:09,23/7/2024 13:09
FS0213,S0006,8,29/8/2025 3:53,29/8/2025 11:53
FS0213,S0007,4,15/12/2024 1:56,15/12/2024 5:56
FS0213,S0008,2,29/12/2024 19:54,29/12/2024 21:54
FS0213,S0009,8,17/10/2025 23:19,18/10/2025 7:19
FS0213,S0010,4,18/5/2024 6:01,18/5/2024 10:01
FS0213,S0011,3,13/10/2025 1:57,13/10/2025 4:57
FS0213,S0012,7,8/4/2025 6:57,8/4/2025 13:57
FS0213,S0013,5,29/12/2024 7:07,29/12/2024 12:07
FS0213,S0014,2,6/12/2025 22:17,7/12/2025 0:17
FS0213,S0015,3,27/10/2024 13:31,27/10/2024 16:31
FS0213,S0016,8,19/8/2025 0:05,19/8/2025 8:05
FS0213,S0017,7,13/11/2025 3:12,13/11/2025 10:12
FS0213,S0018,3,4/11/2024 16:17,4/11/2024 19:17
FS0213,S0019,3,7/2/2024 16:59,7/2/2024 19:59
FS0213,S0020,9,10/7/2024 14:08,10/7/2024 23:08
FS0214,S0001,6,30/7/2025 10:53,30/7/2025 16:53
FS0214,S0002,3,11/5/2025 17:49,11/5/2025 20:49
FS0214,S0003,4,25/12/2024 7:34,25/12/2024 11:34
FS0214,S0004,8,14/6/2025 4:30,14/6/2025 12:30
FS0214,S0005,7,25/10/2023 17:15,26/10/2023 0:15
FS0214,S0006,9,18/3/2024 13:59,18/3/2024 22:59
FS0214,S0007,5,11/9/2023 18:56,11/9/2023 23:56
FS0214,S0008,6,24/12/2023 2:33,24/12/2023 8:33
FS0214,S0009,5,15/4/2025 13:52,15/4/2025 18:52
FS0214,S0010,7,3/12/2025 6:12,3/12/2025 13:12
FS0214,S0011,8,13/11/2025 5:17,13/11/2025 13:17
FS0214,S0012,3,7/12/2023 15:53,7/12/2023 18:53
FS0214,S0013,4,17/11/2025 15:07,17/11/2025 19:07
FS0214,S0014,6,12/4/2024 8:19,12/4/2024 14:19
FS0214,S0015,5,19/10/2023 18:57,19/10/2023 23:57
FS0214,S0016,1,11/10/2023 0:17,11/10/2023 1:17
FS0214,S0017,9,14/11/2025 11:17,14/11/2025 20:17
FS0214,S0018,1,14/10/2023 9:02,14/10/2023 10:02
FS0214,S0019,1,28/12/2023 15:00,28/12/2023 16:00
FS0214,S0020,6,1/11/2023 17:54,1/11/2023 23:54
FS0215,S0001,9,3/12/2024 12:11,3/12/2024 21:11
FS0215,S0002,9,17/5/2025 14:19,17/5/2025 23:19
FS0215,S0003,2,17/6/2025 12:26,17/6/2025 14:26
FS0215,S0004,6,3/1/2024 22:06,4/1/2024 4:06
FS0215,S0005,10,7/12/2025 0:33,7/12/2025 10:33
FS0215,S0006,2,5/7/2025 6:00,5/7/2025 8:00
FS0215,S0007,7,6/4/2025 19:29,7/4/2025 2:29
FS0215,S0008,8,16/3/2025 20:36,17/3/2025 4:36
FS0215,S0009,1,13/12/2023 23:53,14/12/2023 0:53
FS0215,S0010,6,19/9/2025 18:00,20/9/2025 0:00
FS0215,S0011,5,5/10/2023 21:03,6/10/2023 2:03
FS0215,S0012,5,7/3/2024 17:55,7/3/2024 22:55
FS0215,S0013,5,9/8/2024 23:29,10/8/2024 4:29
FS0215,S0014,6,20/5/2025 1:58,20/5/2025 7:58
FS0215,S0015,4,25/8/2024 4:26,25/8/2024 8:26
FS0215,S0016,6,25/9/2023 11:51,25/9/2023 17:51
FS0215,S0017,5,5/10/2023 1:55,5/10/2023 6:55
FS0215,S0018,6,1/9/2024 22:32,2/9/2024 4:32
FS0215,S0019,1,12/6/2024 5:58,12/6/2024 6:58
FS0215,S0020,1,1/4/2024 14:28,1/4/2024 15:28
FS0216,S0001,9,21/5/2024 18:18,22/5/2024 3:18
FS0216,S0002,5,21/7/2025 2:47,21/7/2025 7:47
FS0216,S0003,10,18/10/2023 1:17,18/10/2023 11:17
FS0216,S0004,6,9/6/2024 18:12,10/6/2024 0:12
FS0216,S0005,4,13/6/2025 23:27,14/6/2025 3:27
FS0216,S0006,9,21/6/2025 22:23,22/6/2025 7:23
FS0216,S0007,6,12/10/2024 9:59,12/10/2024 15:59
FS0216,S0008,7,17/6/2025 6:35,17/6/2025 13:35
FS0216,S0009,5,7/12/2023 10:34,7/12/2023 15:34
FS0216,S0010,9,19/2/2024 9:39,19/2/2024 18:39
FS0216,S0011,5,11/3/2024 20:30,12/3/2024 1:30
FS0216,S0012,7,28/10/2023 6:51,28/10/2023 13:51
FS0216,S0013,3,14/9/2023 3:51,14/9/2023 6:51
FS0216,S0014,1,11/9/2024 20:10,11/9/2024 21:10
FS0216,S0015,1,6/4/2024 6:16,6/4/2024 7:16
FS0216,S0016,6,2/8/2024 10:05,2/8/2024 16:05
FS0216,S0017,2,24/10/2025 2:50,24/10/2025 4:50
FS0216,S0018,5,12/8/2024 18:03,12/8/2024 23:03
FS0216,S0019,3,13/4/2025 23:18,14/4/2025 2:18
FS0216,S0020,6,2/8/2025 10:39,2/8/2025 16:39
FS0217,S0001,2,21/1/2025 0:46,21/1/2025 2:46
FS0217,S0002,1,26/7/2024 0:18,26/7/2024 1:18
FS0217,S0003,2,4/7/2025 17:10,4/7/2025 19:10
FS0217,S0004,4,2/9/2025 17:33,2/9/2025 21:33
FS0217,S0005,7,28/10/2025 18:40,29/10/2025 1:40
FS0217,S0006,3,23/1/2024 10:28,23/1/2024 13:28
FS0217,S0007,4,30/4/2024 5:06,30/4/2024 9:06
FS0217,S0008,2,18/4/2025 9:02,18/4/2025 11:02
FS0217,S0009,6,7/5/2024 15:28,7/5/2024 21:28
FS0217,S0010,4,29/8/2024 11:20,29/8/2024 15:20
FS0217,S0011,7,8/12/2024 14:57,8/12/2024 21:57
FS0217,S0012,3,9/8/2025 6:00,9/8/2025 9:00
FS0217,S0013,1,30/4/2024 21:36,30/4/2024 22:36
FS0217,S0014,8,8/5/2025 23:48,9/5/2025 7:48
FS0217,S0015,5,11/5/2024 17:54,11/5/2024 22:54
FS0217,S0016,6,19/1/2024 17:02,19/1/2024 23:02
FS0217,S0017,3,30/11/2024 20:28,30/11/2024 23:28
FS0217,S0018,1,23/5/2025 22:23,23/5/2025 23:23
FS0217,S0019,2,15/9/2025 8:47,15/9/2025 10:47
FS0217,S0020,6,15/2/2024 18:20,16/2/2024 0:20
FS0218,S0001,5,6/7/2024 13:21,6/7/2024 18:21
FS0218,S0002,8,11/3/2025 10:02,11/3/2025 18:02
FS0218,S0003,4,9/9/2025 22:37,10/9/2025 2:37
FS0218,S0004,2,30/6/2025 17:03,30/6/2025 19:03
FS0218,S0005,5,14/2/2025 2:02,14/2/2025 7:02
FS0218,S0006,7,2/11/2024 2:14,2/11/2024 9:14
FS0218,S0007,1,25/8/2024 7:03,25/8/2024 8:03
FS0218,S0008,10,10/9/2025 11:39,10/9/2025 21:39
FS0218,S0009,1,7/11/2024 1:54,7/11/2024 2:54
FS0218,S0010,4,5/12/2023 4:44,5/12/2023 8:44
FS0218,S0011,10,2/7/2025 0:26,2/7/2025 10:26
FS0218,S0012,9,2/6/2025 13:30,2/6/2025 22:30
FS0218,S0013,5,25/1/2024 13:44,25/1/2024 18:44
FS0218,S0014,8,13/9/2025 5:33,13/9/2025 13:33
FS0218,S0015,1,3/5/2024 18:58,3/5/2024 19:58
FS0218,S0016,6,27/11/2025 6:18,27/11/2025 12:18
FS0218,S0017,1,10/7/2024 17:56,10/7/2024 18:56
FS0218,S0018,2,18/12/2023 23:28,19/12/2023 1:28
FS0218,S0019,10,31/1/2024 14:08,1/2/2024 0:08
FS0218,S0020,6,19/7/2024 1:30,19/7/2024 7:30
FS0219,S0001,4,13/4/2024 14:02,13/4/2024 18:02
FS0219,S0002,9,30/11/2025 20:06,1/12/2025 5:06
FS0219,S0003,1,7/7/2024 5:50,7/7/2024 6:50
FS0219,S0004,7,17/12/2023 1:28,17/12/2023 8:28
FS0219,S0005,8,28/2/2024 15:11,28/2/2024 23:11
FS0219,S0006,7,13/9/2025 6:46,13/9/2025 13:46
FS0219,S0007,2,20/5/2025 13:17,20/5/2025 15:17
FS0219,S0008,5,21/3/2025 8:28,21/3/2025 13:28
FS0219,S0009,2,12/11/2025 7:54,12/11/2025 9:54
FS0219,S0010,6,22/9/2025 9:42,22/9/2025 15:42
FS0219,S0011,5,22/3/2024 22:49,23/3/2024 3:49
FS0219,S0012,4,2/10/2024 16:34,2/10/2024 20:34
FS0219,S0013,5,24/11/2023 4:21,24/11/2023 9:21
FS0219,S0014,3,5/12/2024 4:56,5/12/2024 7:56
FS0219,S0015,1,10/3/2025 9:12,10/3/2025 10:12
FS0219,S0016,7,15/1/2025 14:03,15/1/2025 21:03
FS0219,S0017,10,6/10/2023 7:44,6/10/2023 17:44
FS0219,S0018,1,4/1/2024 15:50,4/1/2024 16:50
FS0219,S0019,7,12/5/2024 22:33,13/5/2024 5:33
FS0219,S0020,7,20/12/2023 14:18,20/12/2023 21:18
FS0220,S0001,7,19/7/2024 1:00,19/7/2024 8:00
FS0220,S0002,1,29/5/2024 13:07,29/5/2024 14:07
FS0220,S0003,4,8/7/2024 1:54,8/7/2024 5:54
FS0220,S0004,5,23/2/2025 13:44,23/2/2025 18:44
FS0220,S0005,10,20/8/2025 15:10,21/8/2025 1:10
FS0220,S0006,4,22/10/2023 7:37,22/10/2023 11:37
FS0220,S0007,3,12/9/2023 12:02,12/9/2023 15:02
FS0220,S0008,1,14/12/2024 11:51,14/12/2024 12:51
FS0220,S0009,2,14/8/2024 0:33,14/8/2024 2:33
FS0220,S0010,6,30/5/2025 14:35,30/5/2025 20:35
FS0220,S0011,3,6/8/2024 22:19,7/8/2024 1:19
FS0220,S0012,2,11/12/2025 15:24,11/12/2025 17:24
FS0220,S0013,1,8/9/2024 6:27,8/9/2024 7:27
FS0220,S0014,8,16/5/2025 11:45,16/5/2025 19:45
FS0220,S0015,3,26/7/2025 2:07,26/7/2025 5:07
FS0220,S0016,5,20/1/2024 10:18,20/1/2024 15:18
FS0220,S0017,5,16/7/2024 3:30,16/7/2024 8:30
FS0220,S0018,3,9/8/2025 10:20,9/8/2025 13:20
FS0220,S0019,2,2/7/2025 5:31,2/7/2025 7:31
FS0220,S0020,8,10/6/2024 14:00,10/6/2024 22:00
FS0221,S0001,1,20/4/2025 21:54,20/4/2025 22:54
FS0221,S0002,10,19/5/2025 12:11,19/5/2025 22:11
FS0221,S0003,9,19/8/2025 3:58,19/8/2025 12:58
FS0221,S0004,9,20/5/2025 0:03,20/5/2025 9:03
FS0221,S0005,6,5/4/2024 1:58,5/4/2024 7:58
FS0221,S0006,8,17/4/2025 12:29,17/4/2025 20:29
FS0221,S0007,9,28/9/2024 4:23,28/9/2024 13:23
FS0221,S0008,2,11/8/2024 7:12,11/8/2024 9:12
FS0221,S0009,2,13/2/2025 8:45,13/2/2025 10:45
FS0221,S0010,4,23/5/2024 1:29,23/5/2024 5:29
FS0221,S0011,3,7/10/2023 22:51,8/10/2023 1:51
FS0221,S0012,4,26/8/2025 22:09,27/8/2025 2:09
FS0221,S0013,3,3/12/2023 13:00,3/12/2023 16:00
FS0221,S0014,8,9/5/2024 23:56,10/5/2024 7:56
FS0221,S0015,4,17/1/2025 22:20,18/1/2025 2:20
FS0221,S0016,8,5/2/2025 12:18,5/2/2025 20:18
FS0221,S0017,4,1/7/2024 13:57,1/7/2024 17:57
FS0221,S0018,10,30/10/2023 21:15,31/10/2023 7:15
FS0221,S0019,1,17/10/2025 17:07,17/10/2025 18:07
FS0221,S0020,6,1/2/2024 13:56,1/2/2024 19:56
FS0222,S0001,6,25/3/2024 19:15,26/3/2024 1:15
FS0222,S0002,1,30/3/2024 13:41,30/3/2024 14:41
FS0222,S0003,8,13/12/2025 7:25,13/12/2025 15:25
FS0222,S0004,6,6/5/2025 9:36,6/5/2025 15:36
FS0222,S0005,1,4/10/2025 16:39,4/10/2025 17:39
FS0222,S0006,8,29/9/2024 17:34,30/9/2024 1:34
FS0222,S0007,5,12/7/2025 1:38,12/7/2025 6:38
FS0222,S0008,2,28/6/2024 2:06,28/6/2024 4:06
FS0222,S0009,8,6/10/2023 22:40,7/10/2023 6:40
FS0222,S0010,5,8/10/2025 9:31,8/10/2025 14:31
FS0222,S0011,1,4/6/2025 5:59,4/6/2025 6:59
FS0222,S0012,7,17/6/2025 3:10,17/6/2025 10:10
FS0222,S0013,9,3/11/2023 3:17,3/11/2023 12:17
FS0222,S0014,6,13/7/2025 13:55,13/7/2025 19:55
FS0222,S0015,8,30/12/2025 7:38,30/12/2025 15:38
FS0222,S0016,5,4/2/2024 13:42,4/2/2024 18:42
FS0222,S0017,5,30/4/2024 17:09,30/4/2024 22:09
FS0222,S0018,1,23/8/2024 21:09,23/8/2024 22:09
FS0222,S0019,6,1/7/2025 7:54,1/7/2025 13:54
FS0222,S0020,8,15/11/2023 20:39,16/11/2023 4:39
FS0223,S0001,2,21/10/2024 5:03,21/10/2024 7:03
FS0223,S0002,2,18/7/2025 2:36,18/7/2025 4:36
FS0223,S0003,3,18/11/2024 8:19,18/11/2024 11:19
FS0223,S0004,3,26/7/2024 12:42,26/7/2024 15:42
FS0223,S0005,3,12/4/2025 10:38,12/4/2025 13:38
