FlightScheduleID,StaffID,WorkingHours,CheckIn,CheckOut
FS0071,S0001,4,15/5/2023 5:28,15/5/2023 9:28
FS0071,S0019,8,16/12/2022 5:01,16/12/2022 13:01
FS0071,S0008,3,9/3/2024 0:44,9/3/2024 3:44
FS0071,S0018,10,18/12/2023 4:52,18/12/2023 14:52
FS0072,S0008,6,21/4/2024 0:07,21/4/2024 6:07
FS0072,S0005,6,21/5/2024 13:08,21/5/2024 19:08
FS0072,S0016,8,24/4/2024 12:43,24/4/2024 20:43
FS0072,S0011,7,22/6/2024 9:21,22/6/2024 16:21
FS0072,S0006,8,19/6/2024 4:23,19/6/2024 12:23
FS0072,S0001,8,25/11/2022 23:52,26/11/2022 7:52
FS0073,S0008,8,29/4/2024 3:22,29/4/2024 11:22
FS0073,S0011,8,28/3/2024 0:20,28/3/2024 8:20
FS0073,S0017,2,1/10/2023 8:51,1/10/2023 10:51
FS0073,S0007,9,29/10/2022 14:51,29/10/2022 23:51
FS0073,S0003,9,20/8/2024 11:16,20/8/2024 20:16
FS0073,S0009,9,17/11/2022 10:06,17/11/2022 19:06
FS0074,S0010,4,16/5/2023 13:32,16/5/2023 17:32
FS0074,S0015,3,9/12/2023 6:20,9/12/2023 9:20
FS0074,S0003,8,21/12/2023 19:52,22/12/2023 3:52
FS0074,S0011,5,4/10/2023 20:26,5/10/2023 1:26
FS0074,S0002,7,31/7/2024 13:05,31/7/2024 20:05
FS0074,S0005,7,14/2/2023 23:44,15/2/2023 6:44
FS0075,S0017,3,12/7/2024 9:25,12/7/2024 12:25
FS0075,S0006,3,21/2/2024 3:37,21/2/2024 6:37
FS0075,S0018,10,23/10/2022 8:38,23/10/2022 18:38
FS0075,S0002,10,22/2/2024 14:22,23/2/2024 0:22
FS0075,S0001,5,6/8/2024 19:52,7/8/2024 0:52
FS0075,S0014,8,1/4/2024 19:00,2/4/2024 3:00
FS0076,S0014,2,19/4/2024 4:14,19/4/2024 6:14
FS0076,S0009,10,26/4/2023 12:22,26/4/2023 22:22
FS0076,S0005,6,19/12/2023 19:59,20/12/2023 1:59
FS0076,S0012,9,23/11/2022 15:32,24/11/2022 0:32
FS0076,S0006,9,7/7/2022 16:48,8/7/2022 1:48
FS0076,S0013,4,25/3/2023 12:09,25/3/2023 16:09
FS0077,S0015,7,29/6/2024 5:55,29/6/2024 12:55
FS0077,S0018,1,18/5/2024 4:43,18/5/2024 5:43
FS0077,S0019,3,4/9/2024 18:21,4/9/2024 21:21
FS0077,S0010,2,8/11/2023 9:17,8/11/2023 11:17
FS0077,S0008,1,19/1/2022 1:19,19/1/2022 2:19
FS0077,S0011,10,15/2/2022 6:16,15/2/2022 16:16
FS0078,S0005,9,24/11/2023 14:22,24/11/2023 23:22
FS0078,S0003,8,10/7/2024 6:01,10/7/2024 14:01
FS0078,S0007,6,21/6/2023 9:53,21/6/2023 15:53
FS0078,S0001,9,22/2/2024 19:28,23/2/2024 4:28
FS0078,S0012,5,10/5/2022 11:26,10/5/2022 16:26
FS0078,S0006,9,12/4/2024 0:08,12/4/2024 9:08
FS0079,S0004,10,22/6/2022 6:27,22/6/2022 16:27
FS0079,S0016,6,20/7/2022 12:41,20/7/2022 18:41
FS0079,S0020,4,28/1/2022 4:16,28/1/2022 8:16
FS0079,S0014,8,26/1/2023 15:46,26/1/2023 23:46
FS0079,S0007,1,8/8/2024 18:52,8/8/2024 19:52
FS0079,S0012,7,19/3/2022 13:07,19/3/2022 20:07
FS0080,S0017,6,27/7/2022 4:25,27/7/2022 10:25
FS0080,S0005,2,9/7/2023 17:27,9/7/2023 19:27
FS0080,S0015,4,20/1/2024 10:53,20/1/2024 14:53
FS0080,S0001,6,27/10/2023 15:21,27/10/2023 21:21
FS0080,S0003,1,29/9/2022 21:01,29/9/2022 22:01
FS0080,S0020,2,30/1/2023 12:23,30/1/2023 14:23
FS0081,S0019,3,5/10/2023 8:54,5/10/2023 11:54
FS0081,S0004,8,19/5/2023 2:29,19/5/2023 10:29
FS0081,S0005,1,26/7/2023 2:49,26/7/2023 3:49
FS0081,S0011,5,1/1/2024 19:43,2/1/2024 0:43
FS0081,S0001,5,11/12/2022 22:13,12/12/2022 3:13
FS0081,S0006,6,23/11/2022 11:04,23/11/2022 17:04
FS0082,S0005,5,10/7/2024 17:16,10/7/2024 22:16
FS0082,S0004,10,21/4/2023 18:00,22/4/2023 4:00
FS0082,S0016,8,24/2/2022 3:08,24/2/2022 11:08
FS0082,S0015,7,16/7/2024 1:49,16/7/2024 8:49
FS0082,S0002,2,19/6/2023 23:21,20/6/2023 1:21
FS0082,S0013,2,7/1/2022 14:18,7/1/2022 16:18
FS0083,S0011,10,21/5/2024 23:58,22/5/2024 9:58
FS0083,S0002,9,4/9/2022 20:10,5/9/2022 5:10
FS0083,S0014,10,19/5/2023 14:56,20/5/2023 0:56
FS0083,S0010,8,18/7/2023 14:41,18/7/2023 22:41
FS0083,S0006,5,3/12/2022 18:08,3/12/2022 23:08
FS0083,S0018,3,10/4/2023 8:04,10/4/2023 11:04
FS0084,S0015,4,25/10/2023 21:24,26/10/2023 1:24
FS0084,S0020,9,20/7/2024 15:53,21/7/2024 0:53
FS0084,S0003,7,3/7/2024 21:19,4/7/2024 4:19
FS0084,S0018,10,16/7/2024 0:14,16/7/2024 10:14
FS0084,S0013,1,21/4/2022 17:14,21/4/2022 18:14
FS0084,S0002,5,13/4/2022 10:33,13/4/2022 15:33
FS0085,S0009,1,17/5/2024 11:27,17/5/2024 12:27
FS0085,S0013,3,5/1/2024 5:17,5/1/2024 8:17
FS0085,S0006,7,19/3/2024 20:01,20/3/2024 3:01
FS0085,S0003,2,23/12/2022 20:14,23/12/2022 22:14
FS0085,S0012,8,30/5/2023 18:37,31/5/2023 2:37
FS0085,S0005,7,20/4/2023 6:50,20/4/2023 13:50
FS0086,S0001,3,30/8/2023 10:08,30/8/2023 13:08
FS0086,S0014,3,22/7/2024 2:59,22/7/2024 5:59
FS0086,S0004,4,22/6/2024 20:02,23/6/2024 0:02
FS0086,S0020,1,22/8/2023 1:20,22/8/2023 2:20
FS0086,S0015,10,27/3/2022 1:34,27/3/2022 11:34
FS0086,S0007,7,6/8/2023 19:04,7/8/2023 2:04
FS0087,S0004,1,11/7/2024 17:33,11/7/2024 18:33
FS0087,S0013,2,14/9/2023 6:56,14/9/2023 8:56
FS0087,S0020,3,23/7/2022 17:42,23/7/2022 20:42
FS0087,S0007,1,16/12/2022 17:03,16/12/2022 18:03
FS0087,S0015,5,1/9/2022 8:22,1/9/2022 13:22
FS0087,S0003,10,7/4/2023 12:47,7/4/2023 22:47
FS0088,S0005,1,28/7/2023 4:08,28/7/2023 5:08
FS0088,S0017,10,27/8/2024 4:26,27/8/2024 14:26
FS0088,S0007,3,16/12/2022 8:19,16/12/2022 11:19
FS0088,S0014,5,3/7/2022 8:50,3/7/2022 13:50
FS0088,S0003,8,16/2/2022 21:25,17/2/2022 5:25
FS0088,S0009,2,18/6/2023 15:39,18/6/2023 17:39
FS0089,S0006,5,3/5/2023 1:59,3/5/2023 6:59
FS0089,S0003,7,24/6/2023 17:15,25/6/2023 0:15
FS0089,S0008,9,6/9/2023 7:50,6/9/2023 16:50
FS0089,S0001,10,14/4/2023 1:05,14/4/2023 11:05
FS0089,S0014,6,15/10/2023 5:38,15/10/2023 11:38
FS0089,S0010,5,8/2/2023 15:24,8/2/2023 20:24
FS0090,S0002,9,25/6/2023 3:40,25/6/2023 12:40
FS0090,S0013,5,10/6/2023 15:04,10/6/2023 20:04
FS0090,S0010,9,2/9/2022 16:02,3/9/2022 1:02
FS0090,S0011,7,2/3/2022 9:41,2/3/2022 16:41
FS0090,S0019,6,21/9/2022 14:16,21/9/2022 20:16
FS0090,S0020,2,28/10/2022 9:54,28/10/2022 11:54
FS0091,S0016,2,1/12/2022 7:41,1/12/2022 9:41
FS0091,S0007,7,3/3/2023 7:26,3/3/2023 14:26
FS0091,S0010,4,1/11/2022 4:57,1/11/2022 8:57
FS0091,S0008,4,14/11/2022 10:59,14/11/2022 14:59
FS0091,S0013,2,11/1/2022 20:16,11/1/2022 22:16
FS0091,S0019,6,5/7/2024 10:19,5/7/2024 16:19
FS0092,S0003,10,21/2/2023 2:57,21/2/2023 12:57
FS0092,S0012,2,15/2/2023 11:48,15/2/2023 13:48
FS0092,S0020,5,28/3/2023 14:01,28/3/2023 19:01
FS0092,S0013,9,25/8/2022 17:31,26/8/2022 2:31
FS0092,S0010,8,6/4/2024 18:57,7/4/2024 2:57
FS0092,S0006,7,2/4/2022 9:02,2/4/2022 16:02
FS0093,S0007,9,1/9/2022 15:24,2/9/2022 0:24
FS0093,S0018,6,31/3/2022 3:12,31/3/2022 9:12
FS0093,S0003,8,17/9/2023 17:07,18/9/2023 1:07
FS0093,S0016,1,18/1/2023 3:19,18/1/2023 4:19
FS0093,S0017,1,2/5/2024 3:01,2/5/2024 4:01
FS0093,S0006,10,14/3/2022 12:43,14/3/2022 22:43
FS0094,S0012,2,8/1/2023 19:27,8/1/2023 21:27
FS0094,S0009,4,11/7/2023 23:21,12/7/2023 3:21
FS0094,S0007,5,9/2/2024 10:11,9/2/2024 15:11
FS0094,S0015,6,5/8/2022 10:21,5/8/2022 16:21
FS0094,S0011,10,13/11/2022 1:52,13/11/2022 11:52
FS0094,S0010,6,28/4/2023 0:21,28/4/2023 6:21
FS0095,S0018,10,17/10/2023 9:37,17/10/2023 19:37
FS0095,S0017,6,25/3/2024 8:43,25/3/2024 14:43
FS0095,S0016,10,1/12/2022 8:29,1/12/2022 18:29
FS0095,S0012,5,9/6/2022 3:09,9/6/2022 8:09
FS0095,S0013,4,25/8/2023 11:50,25/8/2023 15:50
FS0095,S0007,7,21/3/2024 7:26,21/3/2024 14:26
FS0096,S0018,10,25/1/2023 12:06,25/1/2023 22:06
FS0096,S0006,6,26/5/2024 22:27,27/5/2024 4:27
FS0096,S0020,1,8/4/2022 17:31,8/4/2022 18:31
FS0096,S0009,9,21/8/2022 18:13,22/8/2022 3:13
FS0096,S0013,8,9/5/2023 16:01,10/5/2023 0:01
FS0096,S0014,3,27/10/2022 1:24,27/10/2022 4:24
FS0097,S0008,8,13/7/2022 16:11,14/7/2022 0:11
FS0097,S0013,10,7/9/2022 17:47,8/9/2022 3:47
FS0097,S0019,6,22/10/2023 14:17,22/10/2023 20:17
FS0097,S0014,1,15/7/2024 22:00,15/7/2024 23:00
FS0097,S0016,1,6/10/2022 9:23,6/10/2022 10:23
FS0097,S0010,2,29/8/2022 16:44,29/8/2022 18:44
FS0098,S0013,8,15/2/2023 4:14,15/2/2023 12:14
FS0098,S0001,9,23/5/2023 3:04,23/5/2023 12:04
FS0098,S0004,6,7/7/2022 9:57,7/7/2022 15:57
FS0098,S0010,2,2/7/2023 7:28,2/7/2023 9:28
FS0098,S0007,5,15/3/2022 13:56,15/3/2022 18:56
FS0098,S0020,2,26/4/2023 3:16,26/4/2023 5:16
FS0099,S0011,9,23/5/2022 19:06,24/5/2022 4:06
FS0099,S0006,5,20/12/2023 11:50,20/12/2023 16:50
FS0099,S0002,1,28/4/2024 3:53,28/4/2024 4:53
FS0099,S0016,3,4/10/2022 21:41,5/10/2022 0:41
FS0099,S0005,10,15/4/2024 6:00,15/4/2024 16:00
FS0099,S0019,6,2/10/2022 18:05,3/10/2022 0:05
FS0100,S0020,6,1/3/2024 16:08,1/3/2024 22:08
FS0100,S0009,7,14/5/2024 5:06,14/5/2024 12:06
FS0100,S0018,1,1/7/2023 17:32,1/7/2023 18:32
FS0100,S0003,2,22/12/2023 16:58,22/12/2023 18:58
FS0100,S0001,10,22/11/2023 11:30,22/11/2023 21:30
FS0100,S0007,6,18/5/2022 17:41,18/5/2022 23:41
FS0101,S0006,7,5/4/2022 5:20,5/4/2022 12:20
FS0101,S0009,10,27/7/2023 12:39,27/7/2023 22:39
FS0101,S0014,10,7/1/2022 23:44,8/1/2022 9:44
FS0101,S0019,6,22/8/2024 21:08,23/8/2024 3:08
FS0101,S0005,10,7/1/2024 1:26,7/1/2024 11:26
FS0101,S0004,3,24/2/2022 11:59,24/2/2022 14:59
FS0102,S0019,1,10/6/2023 6:10,10/6/2023 7:10
FS0102,S0011,5,27/11/2023 6:40,27/11/2023 11:40
FS0102,S0006,3,21/6/2023 8:29,21/6/2023 11:29
FS0102,S0017,8,14/2/2022 2:13,14/2/2022 10:13
FS0102,S0014,5,11/8/2023 20:40,12/8/2023 1:40
FS0102,S0009,1,29/8/2023 6:24,29/8/2023 7:24
FS0103,S0018,1,4/4/2024 21:50,4/4/2024 22:50
FS0103,S0011,6,20/6/2023 18:57,21/6/2023 0:57
FS0103,S0010,5,28/1/2022 0:12,28/1/2022 5:12
FS0103,S0003,10,1/8/2023 14:11,2/8/2023 0:11
FS0103,S0016,2,21/2/2023 17:26,21/2/2023 19:26
FS0103,S0012,10,22/4/2024 14:15,23/4/2024 0:15
FS0104,S0011,5,26/7/2022 4:50,26/7/2022 9:50
FS0104,S0001,4,27/12/2022 13:52,27/12/2022 17:52
FS0104,S0014,3,27/2/2023 1:49,27/2/2023 4:49
FS0104,S0018,8,21/5/2024 1:56,21/5/2024 9:56
FS0104,S0013,4,18/4/2023 5:20,18/4/2023 9:20
FS0104,S0005,2,10/6/2022 19:14,10/6/2022 21:14
FS0105,S0016,10,29/11/2023 3:25,29/11/2023 13:25
FS0105,S0008,7,20/5/2022 15:11,20/5/2022 22:11
FS0105,S0003,6,1/5/2023 19:16,2/5/2023 1:16
FS0105,S0020,7,25/12/2023 5:33,25/12/2023 12:33
FS0105,S0011,7,19/10/2023 12:57,19/10/2023 19:57
FS0105,S0005,1,4/7/2023 7:38,4/7/2023 8:38
FS0106,S0003,9,9/3/2022 19:00,10/3/2022 4:00
FS0106,S0007,7,27/2/2024 11:01,27/2/2024 18:01
FS0106,S0016,6,26/4/2022 22:59,27/4/2022 4:59
FS0106,S0011,6,23/7/2024 17:42,23/7/2024 23:42
FS0106,S0014,6,29/9/2023 4:32,29/9/2023 10:32
FS0106,S0010,3,30/4/2024 18:10,30/4/2024 21:10
FS0107,S0008,8,7/12/2023 16:24,8/12/2023 0:24
FS0107,S0017,4,25/3/2023 5:34,25/3/2023 9:34
FS0107,S0018,2,20/1/2024 7:27,20/1/2024 9:27
FS0107,S0011,8,4/11/2022 9:42,4/11/2022 17:42
FS0107,S0001,6,11/9/2023 18:50,12/9/2023 0:50
FS0107,S0020,8,13/5/2022 18:35,14/5/2022 2:35
FS0108,S0007,5,26/11/2022 10:12,26/11/2022 15:12
FS0108,S0003,10,25/2/2024 11:35,25/2/2024 21:35
FS0108,S0006,10,20/5/2022 19:43,21/5/2022 5:43
FS0108,S0001,4,8/8/2024 4:24,8/8/2024 8:24
FS0108,S0013,2,8/7/2024 19:59,8/7/2024 21:59
FS0108,S0010,5,27/10/2023 20:21,28/10/2023 1:21
FS0109,S0014,1,27/9/2022 13:39,27/9/2022 14:39
FS0109,S0007,10,13/7/2023 16:54,14/7/2023 2:54
FS0109,S0016,4,19/12/2023 20:26,20/12/2023 0:26
FS0109,S0010,5,10/1/2024 22:27,11/1/2024 3:27
FS0109,S0017,5,31/1/2022 20:06,1/2/2022 1:06
FS0109,S0012,4,5/6/2024 1:30,5/6/2024 5:30
FS0110,S0010,4,26/8/2024 7:34,26/8/2024 11:34
FS0110,S0001,5,18/5/2023 4:15,18/5/2023 9:15
FS0110,S0011,7,8/2/2024 6:26,8/2/2024 13:26
FS0110,S0017,2,29/8/2023 13:07,29/8/2023 15:07
FS0110,S0012,8,24/10/2023 20:24,25/10/2023 4:24
FS0110,S0020,9,12/11/2022 8:41,12/11/2022 17:41
FS0111,S0006,9,25/3/2023 19:10,26/3/2023 4:10
FS0111,S0020,5,5/9/2022 12:07,5/9/2022 17:07
FS0111,S0017,10,4/6/2024 6:44,4/6/2024 16:44
FS0111,S0005,1,8/11/2023 10:57,8/11/2023 11:57
FS0111,S0012,2,12/9/2022 10:04,12/9/2022 12:04
FS0111,S0019,10,11/2/2023 10:21,11/2/2023 20:21
FS0112,S0013,2,25/6/2023 0:44,25/6/2023 2:44
FS0112,S0014,2,25/1/2024 0:09,25/1/2024 2:09
FS0112,S0001,7,16/4/2023 7:33,16/4/2023 14:33
FS0112,S0002,6,11/10/2022 10:57,11/10/2022 16:57
FS0112,S0016,9,9/3/2024 1:25,9/3/2024 10:25
FS0112,S0020,2,6/4/2024 19:33,6/4/2024 21:33
FS0113,S0006,3,24/1/2022 17:54,24/1/2022 20:54
FS0113,S0019,4,19/4/2023 20:21,20/4/2023 0:21
FS0113,S0020,8,31/12/2023 17:33,1/1/2024 1:33
FS0113,S0008,4,22/9/2022 18:40,22/9/2022 22:40
FS0113,S0001,1,2/8/2022 20:04,2/8/2022 21:04
FS0113,S0017,10,16/2/2022 1:22,16/2/2022 11:22
FS0114,S0015,4,14/7/2024 3:42,14/7/2024 7:42
FS0114,S0007,2,16/4/2024 20:12,16/4/2024 22:12
FS0114,S0004,2,15/1/2022 2:58,15/1/2022 4:58
FS0114,S0018,4,12/5/2023 19:33,12/5/2023 23:33
FS0114,S0001,7,30/11/2022 23:13,1/12/2022 6:13
FS0114,S0008,4,8/6/2023 8:00,8/6/2023 12:00
FS0115,S0015,10,20/7/2024 3:11,20/7/2024 13:11
FS0115,S0007,6,18/10/2022 20:46,19/10/2022 2:46
FS0115,S0006,5,15/1/2024 21:29,16/1/2024 2:29
FS0115,S0020,2,20/4/2024 10:21,20/4/2024 12:21
FS0115,S0019,7,20/8/2024 21:54,21/8/2024 4:54
FS0115,S0010,5,13/12/2023 4:00,13/12/2023 9:00
FS0116,S0011,5,29/7/2023 23:24,30/7/2023 4:24
FS0116,S0016,3,8/8/2023 16:45,8/8/2023 19:45
FS0116,S0009,1,25/3/2023 22:53,25/3/2023 23:53
FS0116,S0006,10,6/4/2023 12:19,6/4/2023 22:19
FS0116,S0020,8,9/6/2022 15:02,9/6/2022 23:02
FS0116,S0018,9,5/5/2024 20:09,6/5/2024 5:09
FS0117,S0013,7,14/8/2022 16:52,14/8/2022 23:52
FS0117,S0016,4,1/7/2023 10:05,1/7/2023 14:05
FS0117,S0007,4,8/12/2022 20:10,9/12/2022 0:10
FS0117,S0005,6,18/12/2023 8:51,18/12/2023 14:51
FS0117,S0003,5,13/8/2023 14:30,13/8/2023 19:30
FS0117,S0019,2,4/10/2023 18:12,4/10/2023 20:12
FS0118,S0014,7,6/5/2023 5:48,6/5/2023 12:48
FS0118,S0012,5,16/12/2022 22:19,17/12/2022 3:19
FS0118,S0016,9,5/8/2022 21:55,6/8/2022 6:55
FS0118,S0001,2,10/10/2023 7:17,10/10/2023 9:17
FS0118,S0011,6,27/10/2022 12:03,27/10/2022 18:03
FS0118,S0017,8,13/8/2023 4:26,13/8/2023 12:26
FS0119,S0008,9,8/10/2023 0:00,8/10/2023 9:00
FS0119,S0001,9,26/6/2024 19:43,27/6/2024 4:43
FS0119,S0013,9,18/12/2022 13:56,18/12/2022 22:56
FS0119,S0014,4,8/11/2023 3:12,8/11/2023 7:12
FS0119,S0015,9,30/1/2024 6:42,30/1/2024 15:42
FS0119,S0002,1,29/8/2022 3:30,29/8/2022 4:30
FS0120,S0004,1,21/5/2023 6:20,21/5/2023 7:20
FS0120,S0006,3,21/6/2023 10:00,21/6/2023 13:00
FS0120,S0014,1,8/4/2022 22:48,8/4/2022 23:48
FS0120,S0020,9,23/12/2023 17:13,24/12/2023 2:13
FS0120,S0019,7,13/3/2023 9:07,13/3/2023 16:07
FS0120,S0015,6,2/8/2022 22:10,3/8/2022 4:10
FS0121,S0002,7,25/8/2024 20:25,26/8/2024 3:25
FS0121,S0018,5,8/3/2024 20:00,9/3/2024 1:00
FS0121,S0006,5,30/11/2023 15:27,30/11/2023 20:27
FS0121,S0004,10,7/10/2023 2:32,7/10/2023 12:32
FS0121,S0015,3,24/2/2022 11:57,24/2/2022 14:57
FS0121,S0003,1,18/10/2023 21:39,18/10/2023 22:39
FS0122,S0018,8,12/11/2022 13:09,12/11/2022 21:09
FS0122,S0007,8,8/12/2022 15:54,8/12/2022 23:54
FS0122,S0008,6,8/3/2023 22:11,9/3/2023 4:11
FS0122,S0019,3,3/6/2022 23:59,4/6/2022 2:59
FS0122,S0015,2,5/12/2023 8:33,5/12/2023 10:33
FS0122,S0016,10,10/5/2023 21:08,11/5/2023 7:08
FS0123,S0019,10,17/6/2023 16:44,18/6/2023 2:44
FS0123,S0005,9,1/7/2023 16:23,2/7/2023 1:23
FS0123,S0008,5,24/12/2022 18:01,24/12/2022 23:01
FS0123,S0014,3,28/8/2023 2:47,28/8/2023 5:47
FS0123,S0006,8,30/5/2022 1:44,30/5/2022 9:44
FS0123,S0016,1,25/2/2022 6:20,25/2/2022 7:20
FS0124,S0016,8,24/10/2022 20:13,25/10/2022 4:13
FS0124,S0001,3,21/3/2022 0:54,21/3/2022 3:54
FS0124,S0017,8,12/6/2022 6:43,12/6/2022 14:43
FS0124,S0009,2,16/11/2023 19:11,16/11/2023 21:11
FS0124,S0018,8,19/2/2024 5:03,19/2/2024 13:03
FS0124,S0007,3,16/5/2024 13:38,16/5/2024 16:38
FS0125,S0012,10,19/8/2023 2:09,19/8/2023 12:09
FS0125,S0016,1,28/12/2022 0:22,28/12/2022 1:22
FS0125,S0005,8,2/4/2023 4:00,2/4/2023 12:00
FS0125,S0008,3,4/2/2022 6:13,4/2/2022 9:13
FS0125,S0018,5,11/1/2024 11:18,11/1/2024 16:18
FS0125,S0001,9,9/11/2023 13:49,9/11/2023 22:49
FS0126,S0005,7,28/7/2024 20:45,29/7/2024 3:45
FS0126,S0015,1,3/3/2022 12:59,3/3/2022 13:59
FS0126,S0012,7,22/7/2022 15:38,22/7/2022 22:38
FS0126,S0019,10,28/5/2022 21:44,29/5/2022 7:44
FS0126,S0007,5,12/1/2022 3:40,12/1/2022 8:40
FS0126,S0018,4,22/1/2024 19:59,22/1/2024 23:59
FS0127,S0009,2,27/1/2024 20:25,27/1/2024 22:25
FS0127,S0013,9,22/7/2023 5:23,22/7/2023 14:23
FS0127,S0006,5,28/3/2024 7:31,28/3/2024 12:31
FS0127,S0008,6,8/11/2023 7:10,8/11/2023 13:10
FS0127,S0012,4,17/1/2023 0:22,17/1/2023 4:22
FS0127,S0003,5,20/4/2022 13:43,20/4/2022 18:43
FS0128,S0009,2,31/7/2022 19:01,31/7/2022 21:01
FS0128,S0015,3,13/9/2023 13:35,13/9/2023 16:35
FS0128,S0012,5,16/5/2024 10:04,16/5/2024 15:04
FS0128,S0003,6,28/3/2024 22:23,29/3/2024 4:23
FS0128,S0019,8,22/11/2022 23:24,23/11/2022 7:24
FS0128,S0002,4,1/2/2024 19:51,1/2/2024 23:51
FS0129,S0001,10,9/9/2023 18:03,10/9/2023 4:03
FS0129,S0004,5,23/4/2024 11:53,23/4/2024 16:53
FS0129,S0019,6,4/12/2022 9:14,4/12/2022 15:14
FS0129,S0020,8,26/9/2023 0:47,26/9/2023 8:47
FS0129,S0010,7,5/2/2024 17:59,6/2/2024 0:59
FS0129,S0006,3,9/8/2023 15:37,9/8/2023 18:37
FS0130,S0015,10,4/12/2022 1:59,4/12/2022 11:59
FS0130,S0007,5,31/7/2023 17:41,31/7/2023 22:41
FS0130,S0003,8,28/2/2022 8:20,28/2/2022 16:20
FS0130,S0009,1,26/5/2023 10:29,26/5/2023 11:29
FS0130,S0011,7,16/7/2022 10:08,16/7/2022 17:08
FS0130,S0013,2,31/7/2022 21:10,31/7/2022 23:10
FS0131,S0007,8,3/3/2023 7:32,3/3/2023 15:32
FS0131,S0002,8,18/7/2023 4:09,18/7/2023 12:09
FS0131,S0008,10,23/3/2024 5:16,23/3/2024 15:16
FS0131,S0010,4,25/12/2022 16:36,25/12/2022 20:36
FS0131,S0006,7,21/7/2024 2:57,21/7/2024 9:57
FS0131,S0005,4,13/4/2024 7:40,13/4/2024 11:40
FS0132,S0015,7,22/6/2022 12:14,22/6/2022 19:14
FS0132,S0002,4,20/2/2022 23:26,21/2/2022 3:26
FS0132,S0001,4,1/12/2023 11:55,1/12/2023 15:55
FS0132,S0014,3,18/3/2023 14:38,18/3/2023 17:38
FS0132,S0007,1,21/5/2023 14:54,21/5/2023 15:54
FS0132,S0009,3,22/12/2022 19:04,22/12/2022 22:04
FS0133,S0019,2,7/2/2023 21:28,7/2/2023 23:28
FS0133,S0020,8,1/10/2022 9:34,1/10/2022 17:34
FS0133,S0008,8,3/5/2024 10:57,3/5/2024 18:57
FS0133,S0005,3,16/1/2024 13:49,16/1/2024 16:49
FS0133,S0003,7,9/11/2023 0:43,9/11/2023 7:43
FS0133,S0013,8,21/9/2022 8:42,21/9/2022 16:42
FS0134,S0012,1,16/2/2022 1:50,16/2/2022 2:50
FS0134,S0007,7,3/2/2024 21:03,4/2/2024 4:03
FS0134,S0018,2,8/4/2024 10:21,8/4/2024 12:21
FS0134,S0006,7,16/1/2022 23:35,17/1/2022 6:35
FS0134,S0011,9,25/4/2024 22:23,26/4/2024 7:23
FS0134,S0001,1,16/11/2023 0:00,16/11/2023 1:00
FS0135,S0015,4,30/6/2023 22:10,1/7/2023 2:10
FS0135,S0004,6,1/10/2022 18:25,2/10/2022 0:25
FS0135,S0013,2,28/5/2023 23:49,29/5/2023 1:49
FS0135,S0003,4,12/6/2023 3:17,12/6/2023 7:17
FS0135,S0006,2,17/12/2022 10:38,17/12/2022 12:38
FS0135,S0011,9,31/7/2022 7:35,31/7/2022 16:35
FS0136,S0004,5,21/11/2023 13:23,21/11/2023 18:23
FS0136,S0002,5,31/5/2024 7:52,31/5/2024 12:52
FS0136,S0009,2,29/9/2023 14:12,29/9/2023 16:12
FS0136,S0017,6,16/5/2023 15:38,16/5/2023 21:38
FS0136,S0018,6,25/4/2024 16:21,25/4/2024 22:21
FS0136,S0020,8,3/7/2024 19:54,4/7/2024 3:54
FS0137,S0017,2,25/6/2024 14:17,25/6/2024 16:17
FS0137,S0005,3,3/2/2024 22:41,4/2/2024 1:41
FS0137,S0001,7,18/10/2022 22:25,19/10/2022 5:25
FS0137,S0006,6,13/1/2022 17:29,13/1/2022 23:29
FS0137,S0015,10,12/3/2024 22:36,13/3/2024 8:36
FS0137,S0012,8,5/11/2023 5:25,5/11/2023 13:25
FS0138,S0004,10,2/3/2023 14:26,3/3/2023 0:26
FS0138,S0003,6,29/7/2022 7:15,29/7/2022 13:15
FS0138,S0012,5,20/12/2023 13:06,20/12/2023 18:06
FS0138,S0010,1,24/1/2023 4:27,24/1/2023 5:27
FS0138,S0011,9,30/1/2023 17:27,31/1/2023 2:27
FS0138,S0013,1,17/8/2023 20:59,17/8/2023 21:59
FS0139,S0003,10,29/3/2023 9:53,29/3/2023 19:53
FS0139,S0002,8,14/3/2024 8:19,14/3/2024 16:19
FS0139,S0011,9,20/4/2023 16:21,21/4/2023 1:21
FS0139,S0017,10,13/11/2022 13:30,13/11/2022 23:30
FS0139,S0010,1,12/5/2022 4:19,12/5/2022 5:19
FS0139,S0020,2,9/3/2023 22:25,10/3/2023 0:25
FS0140,S0002,8,13/8/2023 13:56,13/8/2023 21:56
FS0140,S0017,4,12/2/2023 6:40,12/2/2023 10:40
FS0140,S0005,9,14/1/2022 8:50,14/1/2022 17:50
FS0140,S0001,2,29/7/2022 9:58,29/7/2022 11:58
FS0140,S0008,4,1/11/2022 0:44,1/11/2022 4:44
FS0140,S0006,10,15/1/2023 10:42,15/1/2023 20:42
FS0141,S0009,5,8/3/2022 0:32,8/3/2022 5:32
FS0141,S0016,6,5/10/2023 9:04,5/10/2023 15:04
FS0141,S0001,2,20/5/2022 4:24,20/5/2022 6:24
FS0141,S0015,4,2/1/2023 21:08,3/1/2023 1:08
FS0141,S0018,8,5/6/2023 8:36,5/6/2023 16:36
